"anio","pais","promedio_15_24","promedio_25_59","pond_15_24","pond_25_59"
1960,"Venezuela (República Bolivariana de)",,,0.370584934831861,0.629415065168139
1965,"América Latina",,,0.351787043612112,0.648212956387888
1965,"América Latina y el Caribe",,,0.351635330346626,0.648364669653374
1965,"Antigua y Barbuda",,,0.373563813269848,0.626436186730152
1965,"Argentina",,,0.283809964583344,0.716190035416656
1965,"Aruba",,,0.356076201679574,0.643923798320426
1965,"Bahamas",,,0.325749899365657,0.674250100634343
1965,"Barbados",,,0.328030910424592,0.671969089575408
1965,"Belice",,,0.352843351991563,0.647156648008437
1965,"Bolivia (Estado Plurinacional de)",,,0.363712790500848,0.636287209499152
1965,"Brasil",,,0.354671920305386,0.645328079694614
1965,"Chile",,,0.335321348832083,0.664678651167917
1965,"Colombia",,,0.383551286147146,0.616448713852854
1965,"Costa Rica",,,0.370465035611291,0.629534964388709
1965,"Cuba",,,0.324263717643229,0.675736282356771
1965,"CuraÃ§ao",,,0.34030154207414,0.65969845792586
1965,"Ecuador",,,0.362360332294098,0.637639667705902
1965,"El Caribe",,,0.339055580059723,0.660944419940277
1965,"El Salvador",,,0.366143775349264,0.633856224650736
1965,"Granada",,,0.365714426926309,0.634285573073691
1965,"Guadalupe",,,0.377563345683536,0.622436654316464
1965,"Guatemala",,,0.359773575411967,0.640226424588033
1965,"Guyana",,,0.377594853119054,0.622405146880946
1965,"Haití",,,0.341094044347217,0.658905955652783
1965,"Honduras",,,0.372058094327826,0.627941905672174
1965,"Islas Vírgenes de los Estados Unidos",,,0.356556912259479,0.643443087740521
1965,"Jamaica",,,0.34865583133024,0.65134416866976
1965,"Martinica",,,0.326190539216984,0.673809460783016
1965,"México",,,0.375424425274089,0.624575574725911
1965,"Nicaragua",,,0.364075664831257,0.635924335168743
1965,"Panamá",,,0.37390125481759,0.62609874518241
1965,"Paraguay",,,0.387833338543783,0.612166661456217
1965,"Perú",,,0.358734687929591,0.641265312070409
1965,"Puerto Rico",,,0.330493417547903,0.669506582452096
1965,"República Dominicana",,,0.362208344528968,0.637791655471032
1965,"San Vicente y las Granadinas",,,0.403827335000544,0.596172664999456
1965,"Santa Lucía",,,0.373666930827578,0.626333069172422
1965,"Suriname",,,0.354034567901235,0.645965432098765
1965,"Trinidad y Tabago",,,0.363387160977289,0.636612839022711
1965,"Uruguay",,,0.262257023908144,0.737742976091856
1965,"Venezuela (República Bolivariana de)",,,0.37490634165693,0.62509365834307
1970,"América Latina",,,0.366362938336508,0.633637061663492
1970,"América Latina y el Caribe",,,0.366390101476374,0.633609898523625
1970,"Antigua y Barbuda",,,0.399710238248551,0.600289761751449
1970,"Argentina",,,0.29003883786267,0.70996116213733
1970,"Aruba",,,0.365320274955898,0.634679725044102
1970,"Bahamas",,,0.331763114892658,0.668236885107342
1970,"Barbados",,,0.37861641449785,0.62138358550215
1970,"Belice",,,0.401766160367361,0.598233839632639
1970,"Bolivia (Estado Plurinacional de)",,,0.364407374311311,0.635592625688689
1970,"Brasil",,,0.371159119426877,0.628840880573123
1970,"Chile",,,0.351535304347312,0.648464695652688
1970,"Colombia",,,0.395253281933103,0.604746718066897
1970,"Costa Rica",,,0.37778867474446,0.62221132525554
1970,"Cuba",,,0.324905445170333,0.675094554829667
1970,"CuraÃ§ao",,,0.364178548131581,0.635821451868419
1970,"Ecuador",,,0.37910886147572,0.62089113852428
1970,"El Caribe",,,0.350393216874147,0.649606783125853
1970,"El Salvador",,,0.381017358020836,0.618982641979164
1970,"Granada",,,0.406966359035427,0.593033640964573
1970,"Guadalupe",,,0.379081034666466,0.620918965333534
1970,"Guatemala",,,0.384088857310936,0.615911142689064
1970,"Guyana",,,0.40876889192226,0.59123110807774
1970,"Haití",,,0.348813326503245,0.651186673496755
1970,"Honduras",,,0.397846961956306,0.602153038043694
1970,"Islas Vírgenes de los Estados Unidos",,,0.304557569296375,0.695442430703625
1970,"Jamaica",,,0.349484546997808,0.650515453002192
1970,"Martinica",,,0.360297465472758,0.639702534527242
1970,"México",,,0.390901680613091,0.609098319386909
1970,"Nicaragua",,,0.390417075769287,0.609582924230713
1970,"Panamá",,,0.379636458117361,0.620363541882639
1970,"Paraguay",,,0.404086641539152,0.595913358460848
1970,"Perú",,,0.374152351629448,0.625847648370552
1970,"Puerto Rico",,,0.357305700361205,0.642694299638795
1970,"República Dominicana",,,0.387184416914962,0.612815583085038
1970,"San Vicente y las Granadinas",,,0.456445722278343,0.543554277721657
1970,"Santa Lucía",,,0.386149919398173,0.613850080601827
1970,"Suriname",,,0.387865968265565,0.612134031734435
1970,"Trinidad y Tabago",,,0.382474342380171,0.617525657619829
1970,"Uruguay",,,0.264020327159009,0.735979672840991
1970,"Venezuela (República Bolivariana de)",,,0.382125133431756,0.617874866568244
1975,"América Latina",,,0.375384614525737,0.624615385474263
1975,"América Latina y el Caribe",,,0.375693425617965,0.624306574382035
1975,"Antigua y Barbuda",,,0.381752738654147,0.618247261345853
1975,"Argentina",,,0.28931960619117,0.71068039380883
1975,"Aruba",,,0.345350571854799,0.654649428145201
1975,"Bahamas",,,0.352357808364735,0.647642191635265
1975,"Barbados",,,0.383219988282322,0.616780011717678
1975,"Belice",,,0.457769712966018,0.542230287033982
1975,"Bolivia (Estado Plurinacional de)",,,0.360972355042428,0.639027644957572
1975,"Brasil",,,0.376449163233466,0.623550836766534
1975,"Chile",,,0.360055143839799,0.639944856160201
1975,"Colombia",,,0.409849750796152,0.590150249203848
1975,"Costa Rica",,,0.384369870589537,0.615630129410463
1975,"Cuba",,,0.316663327646963,0.683336672353037
1975,"CuraÃ§ao",,,0.385675063244092,0.614324936755908
1975,"Ecuador",,,0.395658473058304,0.604341526941696
1975,"El Caribe",,,0.361647790709456,0.638352209290544
1975,"El Salvador",,,0.388292999731478,0.611707000268522
1975,"Granada",,,0.449386400587986,0.550613599412014
1975,"Guadalupe",,,0.381274929467847,0.618725070532153
1975,"Guatemala",,,0.399036232250366,0.600963767749634
1975,"Guyana",,,0.422812063923181,0.577187936076819
1975,"Haití",,,0.369539119530672,0.630460880469328
1975,"Honduras",,,0.41533387907847,0.58466612092153
1975,"Islas Vírgenes de los Estados Unidos",,,0.272119090868814,0.727880909131186
1975,"Jamaica",,,0.398134506388713,0.601865493611287
1975,"Martinica",,,0.385357318010911,0.614642681989089
1975,"México",,,0.403141579319588,0.596858420680412
1975,"Nicaragua",,,0.428291608410056,0.571708391589944
1975,"Panamá",,,0.385724079832949,0.614275920167051
1975,"Paraguay",,,0.406203877316423,0.593796122683577
1975,"Perú",,,0.386325302647208,0.613674697352792
1975,"Puerto Rico",,,0.366519218142642,0.633480781857358
1975,"República Dominicana",,,0.407633703797467,0.592366296202533
1975,"San Vicente y las Granadinas",,,0.476577979054628,0.523422020945372
1975,"Santa Lucía",,,0.410955641559988,0.589044358440012
1975,"Suriname",,,0.398491927870655,0.601508072129345
1975,"Trinidad y Tabago",,,0.400430213085407,0.599569786914593
1975,"Uruguay",,,0.268013949223514,0.731986050776486
1975,"Venezuela (República Bolivariana de)",,,0.391255539945098,0.608744460054902
1980,"América Latina",,,0.37321913459306,0.62678086540694
1980,"América Latina y el Caribe",,,0.373389286335164,0.626610713664836
1980,"Antigua y Barbuda",,,0.362629068292977,0.637370931707023
1980,"Argentina",,,0.282304747661564,0.717695252338436
1980,"Aruba",,,0.341038044188783,0.658961955811217
1980,"Bahamas",,,0.400026678449649,0.599973321550351
1980,"Barbados",,,0.385481339009178,0.614518660990822
1980,"Belice",,,0.445479468207411,0.554520531792589
1980,"Bolivia (Estado Plurinacional de)",,,0.357967177971126,0.642032822028874
1980,"Brasil",,,0.371943756905531,0.628056243094469
1980,"Chile",,,0.349798072051254,0.650201927948746
1980,"Colombia",,,0.406415330627543,0.593584669372457
1980,"Costa Rica",,,0.390691978850594,0.609308021149406
1980,"Cuba",,,0.342429068850092,0.657570931149908
1980,"CuraÃ§ao",,,0.375202029271797,0.624797970728203
1980,"Ecuador",,,0.388105054331803,0.611894945668197
1980,"El Caribe",,,0.368853025719821,0.631146974280179
1980,"El Salvador",,,0.381457826913906,0.618542173086094
1980,"Granada",,,0.44785125259794,0.55214874740206
1980,"Guadalupe",,,0.385193477888241,0.614806522111759
1980,"Guatemala",,,0.391283402577732,0.608716597422268
1980,"Guyana",,,0.41848976711362,0.58151023288638
1980,"Haití",,,0.37188890875387,0.62811109124613
1980,"Honduras",,,0.413098000195814,0.586901999804186
1980,"Islas Vírgenes de los Estados Unidos",,,0.31758282797745,0.68241717202255
1980,"Jamaica",,,0.407513500651192,0.592486499348808
1980,"Martinica",,,0.386392079207921,0.613607920792079
1980,"México",,,0.399075428114316,0.600924571885684
1980,"Nicaragua",,,0.419123148004246,0.580876851995754
1980,"Panamá",,,0.38575424783418,0.61424575216582
1980,"Paraguay",,,0.392869312511865,0.607130687488135
1980,"Perú",,,0.386964966736406,0.613035033263594
1980,"Puerto Rico",,,0.332999657244289,0.667000342755711
1980,"República Dominicana",,,0.407411897196532,0.592588102803468
1980,"San Vicente y las Granadinas",,,0.473342432890764,0.526657567109236
1980,"Santa Lucía",,,0.437708788806296,0.562291211193704
1980,"Suriname",,,0.420302788022593,0.579697211977407
1980,"Trinidad y Tabago",,,0.398761945305749,0.601238054694251
1980,"Uruguay",,,0.275275315889996,0.724724684110004
1980,"Venezuela (República Bolivariana de)",,,0.392072620972505,0.607927379027495
1985,"América Latina",,,0.364821660460761,0.635178339539239
1985,"América Latina y el Caribe",,,0.364806782673996,0.635193217326004
1985,"Antigua y Barbuda",,,0.342564250649726,0.657435749350274
1985,"Argentina",,,0.281128211864435,0.718871788135566
1985,"Aruba",,,0.299186283057251,0.700813716942749
1985,"Bahamas",,,0.375697565848045,0.624302434151955
1985,"Barbados",,,0.347034683178102,0.652965316821898
1985,"Belice",,,0.451498272406458,0.548501727593542
1985,"Bolivia (Estado Plurinacional de)",,,0.356791781513293,0.643208218486707
1985,"Brasil",,,0.357344484100056,0.642655515899944
1985,"Chile",,,0.331585644180245,0.668414355819755
1985,"Colombia",,,0.384583141097832,0.615416858902168
1985,"Costa Rica",,,0.361233330758084,0.638766669241916
1985,"Cuba",,,0.366260010504779,0.633739989495221
1985,"CuraÃ§ao",,,0.332389707051751,0.667610292948249
1985,"Ecuador",,,0.380747243341975,0.619252756658025
1985,"El Caribe",,,0.36913963803473,0.63086036196527
1985,"El Salvador",,,0.374362656217676,0.625637343782323
1985,"Granada",,,0.435,0.565
1985,"Guadalupe",,,0.367934049511388,0.632065950488612
1985,"Guatemala",,,0.393171128601963,0.606828871398037
1985,"Guyana",,,0.430321119079023,0.569678880920977
1985,"Haití",,,0.368643379366369,0.631356620633631
1985,"Honduras",,,0.413010263570662,0.586989736429338
1985,"Islas Vírgenes de los Estados Unidos",,,0.309586230479881,0.690413769520119
1985,"Jamaica",,,0.408495939112224,0.591504060887777
1985,"Martinica",,,0.34836250097878,0.65163749902122
1985,"México",,,0.396753616637536,0.603246383362464
1985,"Nicaragua",,,0.404037980400252,0.595962019599748
1985,"Panamá",,,0.376645109657611,0.623354890342389
1985,"Paraguay",,,0.382979937195149,0.617020062804851
1985,"Perú",,,0.38166055080353,0.61833944919647
1985,"Puerto Rico",,,0.317055702568559,0.682944297431441
1985,"República Dominicana",,,0.392602688168977,0.607397311831023
1985,"San Vicente y las Granadinas",,,0.442978201585007,0.557021798414994
1985,"Santa Lucía",,,0.412816760378957,0.587183239621043
1985,"Suriname",,,0.389240087689458,0.610759912310542
1985,"Trinidad y Tabago",,,0.360827584571281,0.639172415428719
1985,"Uruguay",,,0.268895483765322,0.731104516234678
1985,"Venezuela (República Bolivariana de)",,,0.377996155278655,0.622003844721345
1990,"América Latina",,,0.348970146009266,0.651029853990734
1990,"América Latina y el Caribe",,,0.348419600501569,0.651580399498431
1990,"Antigua y Barbuda",,,0.32176414189837,0.67823585810163
1990,"Argentina",,,0.288273055081515,0.711726944918485
1990,"Aruba",,,0.218894123481279,0.781105876518721
1990,"Bahamas",,,0.333957297829115,0.666042702170885
1990,"Barbados",,,0.308694582795302,0.691305417204698
1990,"Belice",,,0.412995490024187,0.587004509975813
1990,"Bolivia (Estado Plurinacional de)",,,0.358181270111319,0.641818729888681
1990,"Brasil",,,0.333955370166357,0.666044629833643
1990,"Chile",,,0.307658552928601,0.692341447071399
1990,"Colombia",,,0.349566237602764,0.650433762397236
1990,"Costa Rica",,,0.314624315438705,0.685375684561295
1990,"Cuba",,,0.327802342292935,0.672197657707065
1990,"CuraÃ§ao",,,0.266671064639201,0.733328935360799
1990,"Ecuador",,,0.369387553079884,0.630612446920116
1990,"El Caribe",,,0.340547540125602,0.659452459874398
1990,"El Salvador",,,0.3680155209266,0.6319844790734
1990,"Granada",,,0.365222460494264,0.634777539505736
1990,"Guadalupe",,,0.314984141093759,0.685015858906241
1990,"Guatemala",,,0.403064047180331,0.596935952819669
1990,"Guyana",,,0.381098485813328,0.618901514186672
1990,"Haití",,,0.359229446419237,0.640770553580763
1990,"Honduras",,,0.410584414143133,0.589415585856867
1990,"Islas Vírgenes de los Estados Unidos",,,0.269743637900272,0.730256362099728
1990,"Jamaica",,,0.374034423629207,0.625965576370793
1990,"Martinica",,,0.312484262023814,0.687515737976186
1990,"México",,,0.389525087142539,0.610474912857461
1990,"Nicaragua",,,0.401625160688323,0.598374839311677
1990,"Panamá",,,0.361364327704638,0.638635672295361
1990,"Paraguay",,,0.364437820747532,0.635562179252468
1990,"Perú",,,0.370747665734251,0.629252334265749
1990,"Puerto Rico",,,0.293424942875725,0.706575057124275
1990,"República Dominicana",,,0.372776877332281,0.62722312266772
1990,"San Vicente y las Granadinas",,,0.392882611796219,0.607117388203781
1990,"Santa Lucía",,,0.375292985950223,0.624707014049777
1990,"Suriname",,,0.350705112222086,0.649294887777914
1990,"Trinidad y Tabago",,,0.309027582166237,0.690972417833763
1990,"Uruguay",,,0.273640728734338,0.726359271265662
1990,"Venezuela (República Bolivariana de)",,,0.355773391211761,0.644226608788239
1995,"América Latina",,,0.333796262260873,0.666203737739127
1995,"América Latina y el Caribe",,,0.333042995190584,0.666957004809416
1995,"Antigua y Barbuda",,,0.289949979460165,0.710050020539835
1995,"Argentina",,,0.30372164148583,0.69627835851417
1995,"Aruba",,,0.19487892916228,0.80512107083772
1995,"Bahamas",,,0.303175762635222,0.696824237364778
1995,"Barbados",,,0.26076647893885,0.73923352106115
1995,"Belice",,,0.378668406323274,0.621331593676726
1995,"Bolivia (Estado Plurinacional de)",,,0.357606125696392,0.642393874303608
1995,"Brasil",,,0.320242052261881,0.679757947738119
1995,"Chile",,,0.286172189055577,0.713827810944423
1995,"Colombia",,,0.328139627854487,0.671860372145513
1995,"Costa Rica",,,0.29735944794776,0.70264055205224
1995,"Cuba",,,0.261861530764024,0.738138469235976
1995,"CuraÃ§ao",,,0.223412856573478,0.776587143426522
1995,"Ecuador",,,0.351542207866978,0.648457792133022
1995,"El Caribe",,,0.310453960939475,0.689546039060525
1995,"El Salvador",,,0.355007816189888,0.644992183810112
1995,"Granada",,,0.324372516716736,0.675627483283264
1995,"Guadalupe",,,0.258352868745708,0.741647131254292
1995,"Guatemala",,,0.412177545789442,0.587822454210558
1995,"Guyana",,,0.348939887454037,0.651060112545963
1995,"Haití",,,0.366974414280027,0.633025585719973
1995,"Honduras",,,0.406127740167242,0.593872259832758
1995,"Islas Vírgenes de los Estados Unidos",,,0.240123876425712,0.759876123574288
1995,"Jamaica",,,0.341595871798197,0.658404128201803
1995,"Martinica",,,0.255721379787786,0.744278620212214
1995,"México",,,0.361314079305444,0.638685920694556
1995,"Nicaragua",,,0.405016715709429,0.594983284290571
1995,"Panamá",,,0.340544764138414,0.659455235861586
1995,"Paraguay",,,0.353293004505517,0.646706995494483
1995,"Perú",,,0.35651339044771,0.64348660955229
1995,"Puerto Rico",,,0.284106720790184,0.715893279209816
1995,"República Dominicana",,,0.354722694242001,0.645277305757999
1995,"San Vicente y las Granadinas",,,0.36827297412242,0.63172702587758
1995,"Santa Lucía",,,0.33684668989547,0.66315331010453
1995,"Suriname",,,0.313625254422432,0.686374745577568
1995,"Trinidad y Tabago",,,0.300992373644072,0.699007626355928
1995,"Uruguay",,,0.284845966386329,0.715154033613671
1995,"Venezuela (República Bolivariana de)",,,0.337970495965894,0.662029504034106
2000,"América Latina",,,0.323287651467463,0.676712348532537
2000,"América Latina y el Caribe",,,0.322394432296055,0.677605567703945
2000,"Antigua y Barbuda",,,0.258887318297854,0.741112681702146
2000,"Argentina",,,0.302019548013924,0.697980451986076
2000,"Aruba",,,0.188496141793308,0.811503858206692
2000,"Bahamas",,,0.275571703814221,0.724428296185779
2000,"Barbados",,,0.233248385900688,0.766751614099312
2000,"Belice",,,0.379251406154703,0.620748593845297
2000,"Bolivia (Estado Plurinacional de)",8.9,7.6,0.352752790835844,0.647247209164156
2000,"Brasil",,,0.315733775133119,0.684266224866881
2000,"Chile",10.4,10.4,0.270913526067248,0.729086473932752
2000,"Colombia",,,0.317819930679025,0.682180069320975
2000,"Costa Rica",7.9,8,0.303082553633322,0.696917446366678
2000,"Cuba",,,0.207365365482205,0.792634634517795
2000,"CuraÃ§ao",,,0.201468586485508,0.798531413514492
2000,"Ecuador",,,0.335582724869043,0.664417275130957
2000,"El Caribe",,,0.291753538513846,0.708246461486154
2000,"El Salvador",7.7,6.5,0.339909816150906,0.660090183849094
2000,"Granada",,,0.332195898161245,0.667804101838755
2000,"Guadalupe",,,0.235327471601249,0.764672528398751
2000,"Guatemala",5.3,4.2,0.412312112324629,0.587687887675371
2000,"Guyana",,,0.320265803687623,0.679734196312377
2000,"Haití",,,0.391404897782816,0.608595102217184
2000,"Honduras",,,0.399134026772576,0.600865973227424
2000,"Islas Vírgenes de los Estados Unidos",,,0.220304200869145,0.779695799130855
2000,"Jamaica",,,0.312811535431292,0.687188464568708
2000,"Martinica",,,0.220469792943741,0.779530207056259
2000,"México",8.7,7.5,0.336695481355931,0.663304518644069
2000,"Nicaragua",,,0.400393785562588,0.599606214437412
2000,"Panamá",9.6,9.7,0.31657053308773,0.68342946691227
2000,"Paraguay",,,0.362938441289395,0.637061558710605
2000,"Perú",9.4,8.9,0.34158217020148,0.65841782979852
2000,"Puerto Rico",,,0.264616808994242,0.735383191005758
2000,"República Dominicana",8.4,7.6,0.340004621612135,0.659995378387865
2000,"San Vicente y las Granadinas",,,0.34138050423342,0.65861949576658
2000,"Santa Lucía",,,0.329395121627745,0.670604878372255
2000,"Suriname",,,0.298182484848049,0.701817515151951
2000,"Trinidad y Tabago",,,0.311247939069408,0.688752060930592
2000,"Uruguay",,,0.272202093439492,0.727797906560508
2000,"Venezuela (República Bolivariana de)",8.6,8.1,0.327279644745,0.672720355255
2001,"América Latina (promedio simple)",8.4,7.8,,
2001,"Bolivia (Estado Plurinacional de)",9,7.5,,
2001,"Brasil",8.4,7.5,,
2001,"Costa Rica",8.1,8.1,,
2001,"Ecuador",9,8.6,,
2001,"El Salvador",7.8,6.6,,
2001,"Honduras",6.5,5.6,,
2001,"Nicaragua",6.4,5.4,,
2001,"Panamá",9.1,9.2,,
2001,"Paraguay",8.1,7.1,,
2001,"Perú",9.4,8.9,,
2001,"República Dominicana",8.6,7.6,,
2001,"Venezuela (República Bolivariana de)",8.7,8.3,,
2002,"América Latina (promedio simple)",8.5,7.8,,
2002,"Bolivia (Estado Plurinacional de)",8.9,7.3,,
2002,"Brasil",8.6,7.7,,
2002,"Colombia",8.6,7.8,,
2002,"Costa Rica",8.2,8.2,,
2002,"El Salvador",7.9,6.8,,
2002,"México",9.1,7.8,,
2002,"Panamá",9.2,9.3,,
2002,"Paraguay",8.3,7,,
2002,"Perú",9.6,9.1,,
2002,"República Dominicana",8.7,7.9,,
2002,"Venezuela (República Bolivariana de)",8.7,8.3,,
2003,"América Latina (promedio simple)",8.6,8,,
2003,"Brasil",8.9,7.8,,
2003,"Chile",10.7,10.7,,
2003,"Colombia",8.6,7.9,,
2003,"Costa Rica",8.4,8.4,,
2003,"Ecuador",9.1,8.7,,
2003,"El Salvador",7.8,6.9,,
2003,"Panamá",9.4,9.5,,
2003,"Paraguay",8.6,7.5,,
2003,"Perú",9.7,9.2,,
2003,"República Dominicana",9,8.1,,
2003,"Venezuela (República Bolivariana de)",8.8,8.4,,
2004,"América Latina (promedio simple)",8.7,8,,
2004,"Bolivia (Estado Plurinacional de)",9.3,7.4,,
2004,"Brasil",9,8,,
2004,"Colombia",8.8,8,,
2004,"Costa Rica",8.4,8.4,,
2004,"El Salvador",7.9,6.9,,
2004,"Honduras",6.5,5.6,,
2004,"México",9.3,8.3,,
2004,"Panamá",9.7,9.7,,
2004,"Paraguay",8.7,7.4,,
2004,"Perú",9.9,9.3,,
2004,"República Dominicana",9.1,8.3,,
2004,"Venezuela (República Bolivariana de)",9,8.4,,
